annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
34,1,2026-02-23T10:13:46.957665Z,34,"[{""start"":0,""end"":31,""text"":""Samsung Galaxy_Chromebook xe310"",""labels"":[""PROUCT_NAME""]},{""start"":184,""end"":192,""text"":""2000000 "",""labels"":[""PRICE""]},{""start"":195,""end"":202,""text"":""Hà_Nội "",""labels"":[""LOCATION""]}]",19.676,"Samsung Galaxy_Chromebook xe310 full box likenew Giá 2000000 , bằng 1/4 hàng new Cấu hinh celeron n4500 , ram 4 , ổ 64gb Hệ_điều_hành chrome Os_Pin tầm 4 tiếng , đủ sạc , full box Bán 2000000 Kv Hà_Nội ship trong ngày , xa ship cod Zalo / call 0968030000",2026-02-23T10:13:46.957665Z
35,1,2026-02-23T10:13:59.988750Z,35,"[{""start"":0,""end"":13,""text"":""Razer 14 2022"",""labels"":[""PROUCT_NAME""]},{""start"":90,""end"":99,""text"":""32000000 "",""labels"":[""PRICE""]},{""start"":108,""end"":112,""text"":""HCM "",""labels"":[""LOCATION""]}]",11.757,Razer 14 2022 : Ryzen 9 6900HX / RAM 16GB / SSD 1TB / RTX 3080Ti / 14 inch 2000 165HZ giá 32000000 Săn hàng HCM 033.298.5535,2026-02-23T10:13:59.988750Z
36,1,2026-02-23T10:14:12.393058Z,36,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":7,""end"":20,""text"":""Razer 14 2023"",""labels"":[""PROUCT_NAME""]},{""start"":95,""end"":104,""text"":""34000000 "",""labels"":[""PRICE""]},{""start"":113,""end"":117,""text"":""HCM "",""labels"":[""LOCATION""]}]",11.222,Laptop_Razer 14 2023 : Ryzen 9 7940HS / RAM 16GB / SSD 1TB / RTX 4070 / 14 inch 2000 240HZ giá 34000000 Săn hàng HCM 033.298.5535,2026-02-23T10:14:12.393058Z
37,1,2026-02-23T10:14:37.598619Z,37,"[{""start"":0,""end"":7,""text"":""laptop "",""labels"":[""PROUCT_TYPE""]},{""start"":21,""end"":35,""text"":""Asus_TUF Fx506"",""labels"":[""PROUCT_NAME""]},{""start"":177,""end"":189,""text"":""12000000 vnd"",""labels"":[""PRICE""]},{""start"":295,""end"":332,""text"":""170\/48 Lê_Đức_Thọ - Phường 6 - Gò_Vấp"",""labels"":[""LOCATION""]}]",24.1,"laptop đô hoạ Gaming_Asus_TUF Fx506 15 10300 H / 16 GB / 512 GB / GTX 1650Ti 4G B / 15,6 FHD IPS 144 Hz / Win11 ( HNO 17 W ) Máy zin đẹp 98 Hỗ_trợ Bảo_hành trọn đời máy Giá chỉ 12000000 vnd / FREE SHIP HCM Liên_hệ : 0902.901.222 - ZalO tư_vấn Cs 1 : 2/2 đường số 6 - Linh_Chiểu - Thủ_Đức Cs 2 : 170/48 Lê_Đức_Thọ - Phường 6 - Gò_Vấp",2026-02-23T10:14:37.598619Z
38,1,2026-02-23T10:14:56.551466Z,38,"[{""start"":0,""end"":11,""text"":""Lenovo 82H7"",""labels"":[""PROUCT_NAME""]},{""start"":184,""end"":196,""text"":""3900000 vnd "",""labels"":[""PRICE""]},{""start"":284,""end"":303,""text"":""Khương_Trung Hà_Nội"",""labels"":[""LOCATION""]}]",17.558,"Lenovo 82H7 Máy full ngon i3 đời 11 giá mềm Cấi hình cpu i3 1115G4 , ram 8 , ssd 256gb Nvme màn_hình 14inch fhd pin dùng 2h , đủ sạc loa đài cam mic chức_năng đầy_đủ ngon_lành Giá chi 3900000 vnd full cn không lỗi lặt_vặt , máy date cao 2021 Bảo_hành 1 tháng_đủ sạc Xem máy trực_tiếp Khương_Trung Hà_Nội , ship cod mọi miền Zalo / call 0968030000",2026-02-23T10:14:56.551466Z
39,1,2026-02-23T10:15:24.731829Z,39,"[{""start"":0,""end"":4,""text"":""LOQ "",""labels"":[""PROUCT_NAME""]},{""start"":300,""end"":345,""text"":""Ngõ 40 Đan_Khê - Di_Trạch - Hoài_Đức - Hà_Nội"",""labels"":[""LOCATION""]},{""start"":202,""end"":211,""text"":""16300000 "",""labels"":[""PRICE""]}]",26.935,LOQ RTX 3050 6GB led rgb CPU I 5-13420 H ( gen 13 ) . Ram 16GB DDR 5 . SSD 512gb . VGA 3050 6GB . Màn 15.6 2K5 165HZ . Phím_LED_RGB đảo màu cực đẹp . Máy khoẻ cân mọi tác_vụ game và đồ_hoạ ..... Em bán 16300000 kèm sạc zin nhanh gọn có fix mạnh . Bao test 1 tuần bảo_hành 1th - Xem máy trực_tiếp tại Ngõ 40 Đan_Khê - Di_Trạch - Hoài_Đức - Hà_Nội Ship toàn_quốc có cọc . Sđt 037 937 6151 ( có z.l ),2026-02-23T10:15:24.731829Z
40,1,2026-02-23T10:15:40.264961Z,40,"[{""start"":0,""end"":21,""text"":""MacBook_Pro M3 Pro 14"",""labels"":[""PROUCT_NAME""]},{""start"":182,""end"":195,""text"":""33490000 vnd "",""labels"":[""PRICE""]},{""start"":257,""end"":313,""text"":""11 ngõ 533 Bạch_Đằng , Chương_Dương , Hoàn_Kiếm , Hà_Nội"",""labels"":[""LOCATION""]}]",13.979,"MacBook_Pro M3 Pro 14 - HÀNG CHÍNH HÃNG Chip_Apple M3 Pro_RAM 18GB - SSD 512GB Space_Black sang xịn Máy zin , ngoại_hình đẹp Màn_Liquid_Retina_XDR nét căng Pin khoẻ , dùng bên GIA : 33490000 vnd BH TOÀN_BỘ MÁY 03 THÁNG LỖI 1 ĐỔI 1 TRONG 7 NGÀY MAC MAX SHOP 11 ngõ 533 Bạch_Đằng , Chương_Dương , Hoàn_Kiếm , Hà_Nội Inbox e Khánh hoặc alo : 0833.759.633 để check máy",2026-02-23T10:15:40.264961Z
41,1,2026-02-23T10:15:57.819586Z,41,"[{""start"":0,""end"":18,""text"":""Dell Inspiron 5402"",""labels"":[""PROUCT_NAME""]},{""start"":205,""end"":213,""text"":""9000000 "",""labels"":[""PRICE""]},{""start"":271,""end"":277,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",15.067,"Dell Inspiron 5402 Vỏ_Nhôm sang_trọng chắc_chắn Core i7 116 5G 7 - RAM 8 G - SSD 256 G-Màn 14 inch FHD IPS V Đồ_hoạ : Intel Iris_Xe_Graphics_Key JP Có led , Pin 4h , máy nguyên_bản chạy full chức_năng Giá 9000000 bảo_hành 01 03 Tháng_Inbox / Alo / Zalo : 0984.16.47.87 - Hà_Nội",2026-02-23T10:15:57.819586Z
42,1,2026-02-23T10:16:19.140037Z,42,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":6,""end"":30,""text"":""Thinkpad X1 Carbon gen 8"",""labels"":[""PROUCT_NAME""]},{""start"":101,""end"":112,""text"":""9000000 vnd"",""labels"":[""PRICE""]},{""start"":122,""end"":126,""text"":""HCM "",""labels"":[""LOCATION""]}]",19.75,LaptopThinkpad X1 Carbon gen 8 Core i 7-10510 U / Ram 16 GB / ssd nvme 512 GB / Màn 14 inch 2000 giá 9000000 vnd Săn hàng HCM 033.298.5535,2026-02-23T10:16:19.140037Z
43,1,2026-02-23T10:16:30.876147Z,43,"[{""start"":0,""end"":26,""text"":""Thinkpad X1 Carbon gen 10 "",""labels"":[""PROUCT_NAME""]},{""start"":105,""end"":117,""text"":""14000000 vnd"",""labels"":[""PRICE""]},{""start"":127,""end"":131,""text"":""HCM "",""labels"":[""LOCATION""]}]",10.623,Thinkpad X1 Carbon gen 10 Core i 5-1250 P vPro / Ram 16 GB / ssd nvme 512 GB / Màn 14 inch FHD Touch giá 14000000 vnd Săn hàng HCM 033.298.5535,2026-02-23T10:16:30.876147Z
44,1,2026-02-23T10:16:45.528910Z,44,"[{""start"":0,""end"":18,""text"":""Thinkpad P15 gen 1"",""labels"":[""PROUCT_NAME""]},{""start"":113,""end"":126,""text"":""14000000 vnd "",""labels"":[""PRICE""]},{""start"":135,""end"":139,""text"":""HCM "",""labels"":[""LOCATION""]}]",13.426,Thinkpad P15 gen 1 Core i 9-10885 H / Ram 16 GB / ssd nvme 512 GB / Nvidia_Quadro_T 2000 / Màn 15.6 inch FHD giá 14000000 vnd Săn hàng HCM 033.298.5535,2026-02-23T10:16:45.528910Z
45,1,2026-02-23T10:17:02.136921Z,45,"[{""start"":0,""end"":19,""text"":""Razer_Blade 15 2021"",""labels"":[""PROUCT_NAME""]},{""start"":111,""end"":120,""text"":""21000000 "",""labels"":[""PRICE""]},{""start"":142,""end"":146,""text"":""HCM "",""labels"":[""LOCATION""]}]",11.148,Razer_Blade 15 2021 Advanced_Cấu hình : 17-11800 H / 16/5 12 gb / RTX 3070 / FHD 360Hz - 2000 240Hz Giá chỉ từ 21000000 có BH đầy_đủ Săn hàng HCM 033.298.5535,2026-02-23T10:17:02.137918Z
46,1,2026-02-23T10:17:15.357175Z,46,"[{""start"":0,""end"":20,""text"":""Dell Precision 5540 "",""labels"":[""PROUCT_NAME""]},{""start"":270,""end"":281,""text"":""9000000 vnd"",""labels"":[""PRICE""]},{""start"":328,""end"":362,""text"":""Nguyễn_Văn_Trỗi . Mỗ_Lao . Hà_Đông"",""labels"":[""LOCATION""]}]",12.115,"Dell Precision 5540 Core i7 9750H / Ram 16G / SSD 256G / 15,6 FHD / T1000 Core i9 9880HK / Ram 16G / SSD 256G / 15,6 FHD / T2000 Máy thiết_kế khoẻ_khoắn , cấu_hình cao Xử_lý tốt công_việc : thiết_kế đồ_hoạ , dựng hình 3D ... Máy zin nguyên_bản , dùng siêu mượt . Giá từ 9000000 vnd . Zalo : 0978.616.594 Xem máy trực_tiếp tại : Nguyễn_Văn_Trỗi . Mỗ_Lao . Hà_Đông",2026-02-23T10:17:15.357175Z
47,1,2026-02-23T10:17:26.937881Z,47,"[{""start"":0,""end"":12,""text"":""Acer TM B311"",""labels"":[""PROUCT_NAME""]},{""start"":15,""end"":22,""text"":""laptop "",""labels"":[""PROUCT_TYPE""]},{""start"":418,""end"":426,""text"":""2000000 "",""labels"":[""PRICE""]},{""start"":485,""end"":508,""text"":""Khương_Trung - Hà_Nội ."",""labels"":[""LOCATION""]}]",10.572,"Acer TM B311 , laptop siêu nhỏ gọn giá rẻ , còn nguyên hộp như mới . Chỉ 2000000 vnd , Hà_Nội giao trong ngày . Làm văn_phòng , học_tập , giải_trí , cho trẻ_con chơi đều phù_hợp . Cấu_hình , thông_tin chi_tiết : CPU Pentium N4020 , RAM 4GB , ổ_cứng SSD 120GB . Màn_hình 12.5 inch HD sáng đẹp . Pin rất khoẻ dùng 3-6 h tuỳ tác_vụ , đủ sạc đi kèm . Mọi chức_năng loa , phím , cam , mic hoạt_động ngon_lành . Giá bán chỉ 2000000 , đủ hộp , sạc , bảo_hành 1 tháng . Zalo / call 0968030000 Khương_Trung - Hà_Nội .",2026-02-23T10:17:26.937881Z
48,1,2026-02-23T10:17:47.801959Z,48,"[{""start"":0,""end"":14,""text"":""Hp Palivon 15s"",""labels"":[""PROUCT_NAME""]},{""start"":159,""end"":166,""text"":""Hà_Nội "",""labels"":[""LOCATION""]},{""start"":534,""end"":542,""text"":""9000000 "",""labels"":[""PRICE""]}]",19.689,"Hp Palivon 15s đời cao , cấu_hình mạnh Văn_phòng , học_tập , word excel file cực lớn ngon_lành Giá bán 9000000 , bảo_hành 1 tháng , tặng full phụ_kiện Khu_vực Hà_Nội giao trong ngày , ship cod mọi miền Cấu_hình chi_tiết cpu core i7 1255u rất khoẻ , ram 16gb , ssd 512gb Nvme thoải_mái đa_nhiệm , làm file Word cực lớn mượt , đủ edit video nhe , edit ảnh card đô hoạ intel Iris_XE chơi game nhẹ ok , làm đô hoạ cơ_bản ốn màn_hình 15.6 inch full HD pin dùng 2-4 h tuỳ tác_vụ , đủ sạc đi kèm loa đài cam mic chức_năng đầy_đủ a-z Giá bán 9000000 Bảo_hành 1 tháng , tặng full pk , nhận ship cod , trả_góp , quẹt thẻ Zalo / call 0968030000",2026-02-23T10:17:47.801959Z
49,1,2026-02-23T10:18:10.472945Z,49,"[{""start"":0,""end"":12,""text"":""Acer TM B311"",""labels"":[""PROUCT_NAME""]},{""start"":15,""end"":22,""text"":""laptop "",""labels"":[""PROUCT_TYPE""]},{""start"":477,""end"":498,""text"":""Khương_Trung - Hà_Nội"",""labels"":[""LOCATION""]},{""start"":505,""end"":513,""text"":""2500000 "",""labels"":[""PRICE""]}]",21.705,"Acer TM B311 , laptop siêu nhỏ gọn gia rẻ , còn nguyên hộp như mới . Chỉ hơn 2000000 , Hà_Nội giao trong ngày . Làm văn_phòng , học_tập , giải_trí , cho trẻ_con chơi đều phù_hợp . Cấu_hình , thông_tin chi_tiết : CPU Pentium N4020 , RAM 4GB , ổ_cứng SSD 120GB . Màn_hình 12.5 inch HD sáng đẹp . Pin rất khoẻ dùng 3-6 h tuỳ tác_vụ , đủ sạc đi kèm . Mọi chức_năng loa , phím , cam , mic hoạt_động ngon_lành . Giá bán chỉ hơn 2000000 , đủ hộp , sạc , bo hành 1 tháng . Zalo / call Khương_Trung - Hà_Nội . Giá 2500000 Lh : 0904719632",2026-02-23T10:18:10.472945Z
50,1,2026-02-23T10:18:26.652330Z,50,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":7,""end"":20,""text"":""Surface_Pro 5"",""labels"":[""PROUCT_NAME""]},{""start"":287,""end"":295,""text"":""2800000 "",""labels"":[""PRICE""]},{""start"":321,""end"":327,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",15.048,"Laptop_Surface_Pro 5 full ngon , không dock phím , đủ sạc zin Giá chỉ 2800000 , bao test 1 tuần Dòng máy vẫn đẳng_cấp xịn sò , giá giờ thua cả cái laptop cỏ Cầu hình cpu core i5 7200 , ram 4gb , ssd 120gb màn_hình rất đẹp 2800 ips pin cao 35wh dùng 3-5 h tuỳ cv , sạc zin đầy_đủ Giá bán 2800000 , bao test 1 tuần Khu_vực Hà_Nội ship trực_tiếp trong ngày , xa ship cod mọi miền Zalo / call 0968030000",2026-02-23T10:18:26.652330Z
51,1,2026-02-23T10:21:30.432322Z,51,"[{""start"":0,""end"":8,""text"":""Màn_hình"",""labels"":[""PROUCT_TYPE""]},{""start"":9,""end"":20,""text"":""Dell u2422h"",""labels"":[""PROUCT_NAME""]},{""start"":47,""end"":58,""text"":""3200000 vnd"",""labels"":[""PRICE""]},{""start"":69,""end"":81,""text"":""Hoàng_Mai HN"",""labels"":[""LOCATION""]}]",24.909,Màn_hình Dell u2422h trôi bh còn nguyên seal . 3200000 vnd bh3 tháng Hoàng_Mai HN 0919398388,2026-02-23T10:21:30.432322Z
52,1,2026-02-23T10:21:56.417769Z,52,"[{""start"":23,""end"":28,""text"":""Lg 27"",""labels"":[""PROUCT_NAME""]},{""start"":19,""end"":22,""text"":""Màn"",""labels"":[""PROUCT_TYPE""]},{""start"":84,""end"":92,""text"":""4600000 "",""labels"":[""PRICE""]},{""start"":0,""end"":18,""text"":""Bắc_Từ_Liêm Hà Nội"",""labels"":[""LOCATION""]}]",25.574,Bắc_Từ_Liêm Hà Nội_Màn_Lg 27 inch 27up600 4000 IPS 60hz new seal bảo_hành 2 năm giá 4600000 Màn_Lg 29 inch 29u511 a-b ultrawide 2560x1080 IPS 100hz new seal bảo_hành 2 năm giá 3600000,2026-02-23T10:21:56.417769Z
53,1,2026-02-23T10:22:14.113279Z,53,"[{""start"":9,""end"":17,""text"":""màn_hình"",""labels"":[""PROUCT_TYPE""]},{""start"":17,""end"":28,""text"":"" lg 27up600"",""labels"":[""PROUCT_NAME""]},{""start"":85,""end"":93,""text"":""3300000 "",""labels"":[""PRICE""]},{""start"":106,""end"":108,""text"":""HN"",""labels"":[""LOCATION""]}]",17.245,"Thanh_lý màn_hình lg 27up600 mình mới dùng đc hơn 1000h , full box đủ phụ_kiện . Giá 3300000 . Ship quanh HN",2026-02-23T10:22:14.113279Z
54,1,2026-02-23T10:23:03.113106Z,54,"[{""start"":17,""end"":21,""text"":""màn "",""labels"":[""PROUCT_TYPE""]},{""start"":271,""end"":276,""text"":""1350k"",""labels"":[""PRICE""]},{""start"":277,""end"":312,""text"":""Nguyễn_Huy_Tưởng - Thanh_Xuân - HN "",""labels"":[""LOCATION""]},{""start"":80,""end"":91,""text"":""DELL E2016H"",""labels"":[""PROUCT_NAME""]}]",48.606,"thanh_lý mấy con màn ở HN Màn_AOC 22 inch full HD gãy chân , k lên điện100k Màn_DELL E2016H ( cổng VGA , DP ) có 1 sọc mờ ngang350k Màn_Viewsonic 22inch750k Màn_Viewsonic_VA 2419 - SH 24 IPS fullbox1300k Màn_AOC 24B2XHM 24 inch VA 75Hz1200k Màn_Edra 24 inch IPS 100hz new1350k Nguyễn_Huy_Tưởng - Thanh_Xuân - HN Phone-ZALO : 0972.597.29 bảy",2026-02-23T10:23:03.113106Z
55,1,2026-02-23T10:23:15.477046Z,55,"[{""start"":0,""end"":12,""text"":""Aoc CU34G4H "",""labels"":[""PROUCT_NAME""]},{""start"":12,""end"":16,""text"":""Màn "",""labels"":[""PROUCT_TYPE""]},{""start"":89,""end"":97,""text"":""5800000 "",""labels"":[""PRICE""]},{""start"":102,""end"":108,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",11.969,Aoc CU34G4H Màn cong 2000 - 200hz - 0.3 s Mới mua còn đẩy đủ đổ và bh đến 2028 Giá bay : 5800000 Gdtt Hà_Nội,2026-02-23T10:23:15.477046Z
56,1,2026-02-23T10:23:33.925844Z,56,"[{""start"":34,""end"":38,""text"":""màn "",""labels"":[""PROUCT_TYPE""]},{""start"":130,""end"":137,""text"":""3000000"",""labels"":[""PRICE""]},{""start"":0,""end"":16,""text"":""Hà_Đông , Yên_Xá"",""labels"":[""LOCATION""]},{""start"":38,""end"":44,""text"":""XG2431"",""labels"":[""PROUCT_NAME""]}]",18.076,"Hà_Đông , Yên_Xá_Em cần ra đi con màn XG2431 , 24 inch , 240hz . Vừa đổi bảo_hành , còn bảo_hành tại Gear VN đến 2028 . Nhanh gọn 3000000",2026-02-23T10:23:33.925844Z
57,1,2026-02-23T10:23:47.690322Z,57,"[{""start"":8,""end"":42,""text"":""SAMSUNG Odyssey G4 LS27BG400EEXXV "",""labels"":[""PROUCT_NAME""]},{""start"":0,""end"":8,""text"":""Gia_lâm "",""labels"":[""LOCATION""]},{""start"":129,""end"":135,""text"":""100000"",""labels"":[""PRICE""]}]",13.393,Gia_lâm SAMSUNG Odyssey G4 LS27BG400EEXXV ( 27 inch - FHD - IPS - 240 Hz ) Hình_thức đẹp 2600000 báo ship nội_thành qua lấy fixx 100000,2026-02-23T10:23:47.691321Z
58,1,2026-02-23T10:24:02.550724Z,58,"[{""start"":6,""end"":18,""text"":"" LG 24U631A "",""labels"":[""PROUCT_NAME""]},{""start"":73,""end"":81,""text"":""2300000 "",""labels"":[""PRICE""]},{""start"":0,""end"":3,""text"":""HN "",""labels"":[""LOCATION""]},{""start"":3,""end"":7,""text"":""màn "",""labels"":[""PROUCT_TYPE""]}]",14.419,HN màn LG 24U631A 24inch 2000 100hz Full_Box bh 11/2027 đủ hóá đơn . Giá 2300000 .,2026-02-23T10:24:02.550724Z
59,1,2026-02-23T10:24:19.483052Z,59,"[{""start"":0,""end"":8,""text"":""Màn_hình"",""labels"":[""PROUCT_TYPE""]},{""start"":9,""end"":39,""text"":""LG UltraGear 32 GN 600 - B.ATV"",""labels"":[""PROUCT_NAME""]},{""start"":167,""end"":174,""text"":""2000000"",""labels"":[""PRICE""]},{""start"":93,""end"":109,""text"":"" 91 nguyễn_xiển "",""labels"":[""LOCATION""]}]",16.548,Màn_hình LG UltraGear 32 GN 600 - B.ATV ( 32 2000 165Hz Flat ) đã 2000 lại còn 165 hz Sẵn kho 91 nguyễn_xiển chục chiếc mã này cho ae chiến_đấu với mức giá loah quanh 2000000,2026-02-23T10:24:19.483052Z
60,1,2026-02-23T10:24:42.211111Z,60,"[{""start"":9,""end"":18,""text"":""màn_hình "",""labels"":[""PROUCT_TYPE""]},{""start"":29,""end"":45,""text"":""Samsung S43M702 "",""labels"":[""PROUCT_NAME""]},{""start"":252,""end"":260,""text"":""6000000 "",""labels"":[""PRICE""]},{""start"":292,""end"":298,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",22.304,"Pass lại màn_hình thông_minh Samsung S43M702 , xem được như tivi , có_điều khiển , 43 inch chất_lượng 4000 mới nguyên chưa sử_dụng , còn bảo_hành 10/2026 Màn_Hình thông_minh SAMSUNG M7 M7OD LS43DM702UEXXV ( 43 inch - VA - 4000 - 4ms - 60 Hz ) pass lại 6000000 , shop đang bán gần 9000000 . Ở Hà_Nội nhé",2026-02-23T10:24:42.211111Z
61,1,2026-02-23T10:24:57.373188Z,61,"[{""start"":0,""end"":28,""text"":""Samsung Odyssey G9 LS49CG934"",""labels"":[""PROUCT_NAME""]},{""start"":78,""end"":87,""text"":""19000000 "",""labels"":[""PRICE""]},{""start"":87,""end"":105,""text"":""Hoàn_Kiếm , Hà_Nội"",""labels"":[""LOCATION""]}]",14.841,"Samsung Odyssey G9 LS49CG934 49 OLED 5120x1440 2000 240HZ 0.03 ms - cong , XT 19000000 Hoàn_Kiếm , Hà_Nội",2026-02-23T10:24:57.373188Z
62,1,2026-02-23T10:25:12.193214Z,62,"[{""start"":17,""end"":40,""text"":""DELL UltraSharp U2723QE"",""labels"":[""PROUCT_NAME""]},{""start"":158,""end"":166,""text"":""9790000 "",""labels"":[""PRICE""]},{""start"":0,""end"":14,""text"":""Tân_Bình - HCM"",""labels"":[""LOCATION""]}]",14.436,"Tân_Bình - HCM . DELL UltraSharp U2723QE 27 Black_IPS 4000 TypeC 90 W-HDR 400 , 10 Bits , 1.07 tỉ màu , Màn đẹp không ám số , Fullbox , BH 19.10.2026 : Giá : 9790000 .",2026-02-23T10:25:12.193214Z
63,1,2026-02-23T10:25:26.954956Z,63,"[{""start"":9,""end"":13,""text"":""màn "",""labels"":[""PROUCT_TYPE""]},{""start"":13,""end"":18,""text"":""Glowy"",""labels"":[""PROUCT_NAME""]},{""start"":61,""end"":68,""text"":""400000 "",""labels"":[""PRICE""]},{""start"":75,""end"":82,""text"":""yên_bái"",""labels"":[""LOCATION""]}]",14.436,"Thanh_lý màn Glowy 19in mới dùng đc 5 tháng vẫn còn bảo_hành 400000 , em ở yên_bái , có cod",2026-02-23T10:25:26.954956Z
64,1,2026-02-23T10:25:40.278310Z,64,"[{""start"":4,""end"":8,""text"":""màn "",""labels"":[""PROUCT_TYPE""]},{""start"":8,""end"":13,""text"":""asus "",""labels"":[""PROUCT_NAME""]},{""start"":97,""end"":105,""text"":""1000000 "",""labels"":[""PRICE""]},{""start"":105,""end"":117,""text"":""hoàng_mai hn"",""labels"":[""LOCATION""]}]",12.941,"bán màn asus 24in full viền 144hz mã vg2491r ( màn bị thưa hình rất nhẹ , gần như ko ảnh_hưởng ) 1000000 hoàng_mai hn",2026-02-23T10:25:40.278310Z
65,1,2026-02-23T10:25:53.029868Z,65,"[{""start"":13,""end"":17,""text"":""màn "",""labels"":[""PROUCT_TYPE""]},{""start"":24,""end"":40,""text"":""msi mag 255f e20"",""labels"":[""PROUCT_NAME""]},{""start"":84,""end"":92,""text"":""1900000 "",""labels"":[""PRICE""]},{""start"":138,""end"":157,""text"":""bình_dương thuận_an"",""labels"":[""LOCATION""]}]",12.364,"Em có dư con màn gaming msi mag 255f e20 200hz ko dùng tới còn new hết cần pass giá 1900000 ạ , bảo_hành tới tháng 7/2028 Xem và gdtt tại bình_dương thuận_an ạ",2026-02-23T10:25:53.029868Z
66,1,2026-02-23T10:26:14.682525Z,66,"[{""start"":0,""end"":16,""text"":""Hà_Đông - Hà_Nội"",""labels"":[""LOCATION""]},{""start"":30,""end"":49,""text"":""Asus_Tuf VG259QM5A "",""labels"":[""PROUCT_NAME""]},{""start"":86,""end"":94,""text"":""2750000 "",""labels"":[""PRICE""]}]",21.279,"Hà_Đông - Hà_Nội , Mình có 1c Asus_Tuf VG259QM5A 24.5 inch new seal , bão hành 36th - 2750000 Gdtt , không cod ạ",2026-02-23T10:26:14.682525Z
67,1,2026-02-23T10:26:27.245924Z,67,"[{""start"":0,""end"":7,""text"":""Hà_Nội "",""labels"":[""LOCATION""]},{""start"":21,""end"":39,""text"":""Miniled_HKC G27M2 "",""labels"":[""PROUCT_NAME""]},{""start"":17,""end"":21,""text"":""màn "",""labels"":[""PROUCT_TYPE""]},{""start"":101,""end"":109,""text"":""4000000 "",""labels"":[""PRICE""]}]",12.254,"Hà_Nội Em có con màn Miniled_HKC G27M2 27inch 2000 180hz cần cho ra đi , màn còn fullbox . Em để giá 4000000 ( Không fix ạ ) . Bác nào cần hú em nhé .",2026-02-23T10:26:27.245924Z
68,1,2026-02-23T10:26:49.049391Z,68,"[{""start"":0,""end"":11,""text"":""Thủ_Đức hcm"",""labels"":[""LOCATION""]},{""start"":25,""end"":29,""text"":""màn "",""labels"":[""PROUCT_TYPE""]},{""start"":29,""end"":33,""text"":""dell"",""labels"":[""PROUCT_NAME""]},{""start"":44,""end"":50,""text"":""P2719H"",""labels"":[""PROUCT_NAME""]},{""start"":55,""end"":63,""text"":""2200000 "",""labels"":[""PRICE""]}]",21.38,Thủ_Đức hcm Em còn 1 cặp màn dell 27inch mã P2719H giá 2200000 22inch mã P2219H giá 1400000 Sáng đẹp ko lỗi_lầm Bao test 7ngày lỗi hoàn tiền Zalo em 0909444584,2026-02-23T10:26:49.049391Z
69,1,2026-02-23T10:26:59.962852Z,69,"[{""start"":0,""end"":4,""text"":""Màn "",""labels"":[""PROUCT_TYPE""]},{""start"":4,""end"":17,""text"":""asus VG247Q1A"",""labels"":[""PROUCT_NAME""]},{""start"":109,""end"":117,""text"":""1700000 "",""labels"":[""PRICE""]},{""start"":122,""end"":128,""text"":""hcm q8"",""labels"":[""LOCATION""]}]",10.523,Màn asus VG247Q1A 165hz muốn đối lên 200hz hoặc hơn xíu bù tầm nhiu ạ full đồ zin màn thiếu mỗi box hoặc bán 1700000 gdtt hcm q8,2026-02-23T10:26:59.962852Z
